Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0070006~metalloaminopeptidase activity	2	4.878048780487805	0.052803232946592636	Q9UIQ6, P50281	39	27	18945	35.982905982905976	0.9997888105100954	0.4710525486627263	0.4589742781841948
GOTERM_MF_DIRECT	GO:0004888~transmembrane signaling receptor activity	3	7.317073170731707	0.05454400016928007	Q14108, P07204, O15118	39	188	18945	7.75163666121113	0.9998414937963521	0.4710525486627263	0.4589742781841948
GOTERM_MF_DIRECT	GO:0042393~histone binding	3	7.317073170731707	0.056094650328457306	Q99733, P46100, P55209	39	191	18945	7.629883205799437	0.9998773019077617	0.4710525486627263	0.4589742781841948
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	5	12.195121951219512	0.05879230342038949	Q14108, P42892, P02786, P05067, P55327	39	736	18945	3.3000627090301005	0.999921488494823	0.4710525486627263	0.4589742781841948
GOTERM_MF_DIRECT	GO:0031210~phosphatidylcholine binding	2	4.878048780487805	0.060391352392657215	Q14108, P21796	39	31	18945	31.339950372208435	0.9999397811027805	0.4710525486627263	0.4589742781841948
GOTERM_MF_DIRECT	GO:0046875~ephrin receptor binding	2	4.878048780487805	0.060391352392657215	O00560, P05067	39	31	18945	31.339950372208435	0.9999397811027805	0.4710525486627263	0.4589742781841948
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	4	9.75609756097561	0.06722773018256767	Q99733, P46100, P55209, P05067	39	469	18945	4.143021157946531	0.9999807248510151	0.49360661224467783	0.48095003244353224
GOTERM_MF_DIRECT	GO:0019838~growth factor binding	2	4.878048780487805	0.0716626680329288	O00560, P01023	39	37	18945	26.257796257796258	0.9999908355330858	0.49360661224467783	0.48095003244353224
GOTERM_MF_DIRECT	GO:0038023~signaling receptor activity	3	7.317073170731707	0.07470153794361764	P11717, P07204, O15118	39	225	18945	6.476923076923078	0.9999945050076686	0.49360661224467783	0.48095003244353224
GOTERM_MF_DIRECT	GO:0015171~amino acid transmembrane transporter activity	2	4.878048780487805	0.0791036237571599	P30825, P52569	39	41	18945	23.696060037523452	0.9999973885652098	0.49360661224467783	0.48095003244353224
GOTERM_MF_DIRECT	GO:0005109~frizzled binding	2	4.878048780487805	0.0791036237571599	O00560, P05067	39	41	18945	23.696060037523452	0.9999973885652098	0.49360661224467783	0.48095003244353224
